Date of Sale (yyyy/mm/dd),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,Month,Year,percent,Season,Province,GDP (USD-Billion),Total Number of Loans Approved,Added Post Codes
2015-05-06 00:00:00,"nirvana, ballinclea rd, killiney",,Dublin,850000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2015.0,0.032829940906106365,Spring,Leinster,291.46,32236.0,
2020-09-24 00:00:00,"93 mount carmel, new ross, wexford",,Wexford,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2020.0,0.28653295128939826,Autumn,Leinster,425.89,Unkown,
2017-08-09 00:00:00,"221 harbour mill, westport, co. mayo",,Mayo,138000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2017.0,0.3968253968253968,Summer,Connaught,334.6,Unkown,
2017-06-16 00:00:00,"12 manor court, dunshaughlin, meath",,Meath,350000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2017.0,0.25316455696202533,Summer,Leinster,334.6,Unkown,
2012-12-18 00:00:00,"154 lower kimmage road, kimmage",d6,Dublin,238000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2012.0,0.032829940906106365,Winter,Leinster,225.51,17769.0,d6
2015-12-16 00:00:00,"35 ashgrove, parcnagowan, kilkenny",,Kilkenny,247500.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2015.0,0.8064516129032258,Winter,Leinster,291.46,32236.0,
2021-10-08 00:00:00,"6 ashgrove court, clonmel, tipperary",,Tipperary,200000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2021.0,0.37174721189591076,Autumn,Munster,440.0,Unkown,
2019-05-09 00:00:00,"22 aghnaharna dr, stradbally rd, portlaoise",,Laois,250000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2019.0,0.6578947368421052,Spring,Leinster,399.12,Unkown,
2017-07-26 00:00:00,"97 blackditch road, ballyfermot, d10",d10,Dublin,243000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2017.0,0.032829940906106365,Summer,Leinster,334.6,Unkown,d10
2021-12-08 00:00:00,"38 connawood dr, old conna wood, bray",,Wicklow,400000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2021.0,0.32573289902280134,Winter,Leinster,440.0,Unkown,
2020-06-17 00:00:00,"254 parklands, northwood estate, santry demesne d9",d9,Dublin,250000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2020.0,0.032829940906106365,Summer,Leinster,425.89,Unkown,d9
2014-09-05 00:00:00,"apartment, woodside inn, saleen",,Kerry,29000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2014.0,0.3703703703703704,Autumn,Munster,258.63,31897.0,
2018-05-25 00:00:00,"12 clonrath park, clonrath, lusk",,Dublin,299559.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,5.0,2018.0,0.032829940906106365,Spring,Leinster,384.85,Unkown,
2019-02-25 00:00:00,"1 shackleton mews, shackleton park, lucan",,Dublin,321585.9,No,Yes,New Dwelling house /Apartment,None,2.0,2019.0,0.032829940906106365,Winter,Leinster,399.12,Unkown,
2021-07-16 00:00:00,"6 seville place, d1",,Dublin,320000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2021.0,0.032829940906106365,Summer,Leinster,440.0,Unkown,d1
2020-04-11 00:00:00,"40 fairyhouse lodge, ratoath, meath",,Meath,590000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2020.0,0.25316455696202533,Spring,Leinster,425.89,Unkown,
2021-08-16 00:00:00,"18 tuarin, roscam",,Galway,334361.23,No,Yes,New Dwelling house /Apartment,None,8.0,2021.0,0.20533880903490762,Summer,Connaught,440.0,Unkown,
2021-03-06 00:00:00,"16 bath ave, sandymount, d4",d4,Dublin,1130000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2021.0,0.032829940906106365,Spring,Leinster,440.0,Unkown,d4
2021-03-18 00:00:00,"12 peter street, wexford town, co wexford",,Wexford,95000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2021.0,0.28653295128939826,Spring,Leinster,440.0,Unkown,
2016-12-15 00:00:00,"drumgoon, kileshandra, co cavan",,Cavan,55000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2016.0,0.6666666666666667,Winter,Ulster,298.73,35037.0,
2015-04-16 00:00:00,"10 tara court, carrigtwohill, cork",,Cork,160000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2015.0,0.0946969696969697,Spring,Munster,291.46,32236.0,
2012-05-11 00:00:00,"carricknamart, manorcunningham, letterkenny po",,Donegal,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2012.0,0.38461538461538464,Spring,Ulster,225.51,17769.0,
2013-02-10 00:00:00,"no 4 grattan court, portlaoise",,Laois,68000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2013.0,0.6578947368421052,Winter,Leinster,238.21,19258.0,
2019-06-02 00:00:00,"7 flowerhill, rushbrooke manor, cobh",,Cork,170000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2019.0,0.0946969696969697,Summer,Munster,399.12,Unkown,
2016-02-09 00:00:00,"41 rann mor meadow, crievesmith, letterkenny",,Donegal,163000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2.0,2016.0,0.38461538461538464,Winter,Ulster,298.73,35037.0,
2021-05-26 00:00:00,"kiltrassy, windgap, kilkenny",,Kilkenny,95000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2021.0,0.8064516129032258,Spring,Leinster,440.0,Unkown,
2017-09-27 00:00:00,"86 buttercup ave, esker hills, portlaois",,Laois,136000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2017.0,0.6578947368421052,Autumn,Leinster,334.6,Unkown,
2018-06-06 00:00:00,"21 roscarn, ballinasloe, galway",,Galway,180000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2018.0,0.20533880903490762,Summer,Connaught,384.85,Unkown,
2014-10-09 00:00:00,"59 an gleann rua, killylastin, letterkenny",,Donegal,52000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2014.0,0.38461538461538464,Autumn,Ulster,258.63,31897.0,
2021-05-04 00:00:00,"coneybeg, watergrasshill, co cork",,Cork,200000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2021.0,0.0946969696969697,Spring,Munster,440.0,Unkown,
2012-11-05 00:00:00,"apartment 47, carton square, maynooth",,Kildare,131000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2012.0,0.22624434389140274,Autumn,Leinster,225.51,17769.0,
2015-05-06 00:00:00,"52 whiterock view, wexford, wexford",,Wexford,105000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2015.0,0.28653295128939826,Spring,Leinster,291.46,32236.0,
2021-11-05 00:00:00,"161 cluain dara, clonard, wexford",,Wexford,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2021.0,0.28653295128939826,Autumn,Leinster,440.0,Unkown,
2019-07-11 00:00:00,"doree milestone, upperchurch thurles",,Tipperary,70000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2019.0,0.37174721189591076,Summer,Munster,399.12,Unkown,
2016-10-18 00:00:00,"14 castlewood, little island, cork",,Cork,255000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2016.0,0.0946969696969697,Autumn,Munster,298.73,35037.0,
2016-05-19 00:00:00,"goldengrove, drombane, thurles",,Tipperary,220000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2016.0,0.37174721189591076,Spring,Munster,298.73,35037.0,
2021-09-24 00:00:00,"57 curragh woods, frankfield, cork",,Cork,355000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2021.0,0.0946969696969697,Autumn,Munster,440.0,Unkown,
2018-01-08 00:00:00,"ballyglass, kilmovee, ballaghadereen",,Mayo,85000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2018.0,0.3968253968253968,Winter,Connaught,384.85,Unkown,
2010-01-02 00:00:00,"apartment no.7, john's lane apartments, john's lane",,Waterford,81591.4,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,1.0,2010.0,0.4291845493562232,Winter,Munster,221.66,20021.0,
2019-09-30 00:00:00,"13 the jetty, marketpoint, patrick st",,Westmeath,131000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2019.0,0.5882352941176471,Autumn,Leinster,399.12,Unkown,
2014-05-19 00:00:00,"elm cottage, 13 estate ave, merrion d4",d4,Dublin,410000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2014.0,0.032829940906106365,Spring,Leinster,258.63,31897.0,d4
2014-03-13 00:00:00,"8 seafort villas, sandymount, d4",d4,Dublin,373000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2014.0,0.032829940906106365,Spring,Leinster,258.63,31897.0,d4
2018-11-23 00:00:00,"62 rosbercon court, new ross, co wexford",,Wexford,52500.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2018.0,0.28653295128939826,Autumn,Leinster,384.85,Unkown,
2014-05-08 00:00:00,"westend, banagher, offaly",,Offaly,235000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2014.0,0.9174311926605505,Spring,Leinster,258.63,31897.0,
2019-07-05 00:00:00,"24 ardsolus, old naas road, brownsbarn",,Dublin,356828.19,No,Yes,New Dwelling house /Apartment,None,7.0,2019.0,0.032829940906106365,Summer,Leinster,399.12,Unkown,
2018-05-21 00:00:00,"1 walton court, oysterhaven, cork",,Cork,750000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2018.0,0.0946969696969697,Spring,Munster,384.85,Unkown,
2020-12-21 00:00:00,"apartment190 custom house harbour, custom house harbour, financial center d1",,Dublin,265000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2020.0,0.032829940906106365,Winter,Leinster,425.89,Unkown,d1
2012-06-03 00:00:00,"toorlougher, murroe",,Limerick,50000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2012.0,0.29411764705882354,Summer,Munster,225.51,17769.0,
2013-09-09 00:00:00,"27  fernwalk, greenfields, ballincollig",,Cork,385000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2013.0,0.0946969696969697,Autumn,Munster,238.21,19258.0,
2016-12-13 00:00:00,"apt 2, house 5, linden court",,Dublin,340000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2016.0,0.032829940906106365,Winter,Leinster,298.73,35037.0,
2017-08-12 00:00:00,"30 castle heights, carrick beg, carrick on suir",,Tipperary,127500.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2017.0,0.37174721189591076,Summer,Munster,334.6,Unkown,
2014-02-25 00:00:00,"58 cimin mor, cappagh road, barna",,Galway,200000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2014.0,0.20533880903490762,Winter,Connaught,258.63,31897.0,
2014-05-02 00:00:00,"1 the woods, turlough",,Mayo,70484.58,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,5.0,2014.0,0.3968253968253968,Spring,Connaught,258.63,31897.0,
2015-08-12 00:00:00,"ardrumond, ramelton, donegal",,Donegal,210000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2015.0,0.38461538461538464,Summer,Ulster,291.46,32236.0,
2016-07-22 00:00:00,"117 hollybank rd, d9, dublin",d9,Dublin,675000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2016.0,0.032829940906106365,Summer,Leinster,298.73,35037.0,d9
2020-04-12 00:00:00,"192 old ballyogan rd, carrickemines, foxrock d18",d18,Dublin,400000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2020.0,0.032829940906106365,Spring,Leinster,425.89,Unkown,d18
2020-12-18 00:00:00,"4 castle view rd, clondalkin, d22",d22,Dublin,293000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2020.0,0.032829940906106365,Winter,Leinster,425.89,Unkown,d22
2019-03-01 00:00:00,"51 cedar sq, the cedars, ridgewood",,Dublin,279000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2019.0,0.032829940906106365,Spring,Leinster,399.12,Unkown,
2021-08-25 00:00:00,"15 lansdowne hall, ocallaghan strand, limerick",,Limerick,246000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2021.0,0.29411764705882354,Summer,Munster,440.0,Unkown,
2017-08-09 00:00:00,"42 colepark ave, ballyfermot, d10",d10,Dublin,225000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2017.0,0.032829940906106365,Summer,Leinster,334.6,Unkown,d10
2020-01-30 00:00:00,"31 lower glanmire rd, cork",,Cork,278000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2020.0,0.0946969696969697,Winter,Munster,425.89,Unkown,
2017-10-19 00:00:00,"apartments 1 - 6, 7 - 8 market street, sligo",,Sligo,285000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2017.0,0.7194244604316548,Autumn,Connaught,334.6,Unkown,
2020-01-05 00:00:00,"apt 1 47 main st, carrick on suir, main st",,Tipperary,90000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2020.0,0.37174721189591076,Winter,Munster,425.89,Unkown,
2010-08-23 00:00:00,"4 cloverwell, edgeworthstown",,Longford,167000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2010.0,1.2345679012345678,Summer,Leinster,221.66,20021.0,
2020-03-19 00:00:00,"15 mount argus sq, harolds cross, d6",,Dublin,380000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2020.0,0.032829940906106365,Spring,Leinster,425.89,Unkown,d6
2019-03-28 00:00:00,"4 belvedere green, knocksedan demesne, swords",,Dublin,370044.05,No,Yes,New Dwelling house /Apartment,None,3.0,2019.0,0.032829940906106365,Spring,Leinster,399.12,Unkown,
2012-08-03 00:00:00,"apartment 7 claremount, dublin road, shankill",,Dublin,195000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2012.0,0.032829940906106365,Summer,Leinster,225.51,17769.0,
2013-08-10 00:00:00,"ballybrommell, fenagh",,Carlow,90000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2013.0,0.8547008547008548,Summer,Leinster,238.21,19258.0,
2014-08-24 00:00:00,"19 knocknamona, letterkenny, donegal",,Donegal,116000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2014.0,0.38461538461538464,Summer,Ulster,258.63,31897.0,
2021-07-29 00:00:00,"roxborough, midleton, co cork",,Cork,365000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2021.0,0.0946969696969697,Summer,Munster,440.0,Unkown,
2013-08-10 00:00:00,"derryclare, slatecabin lane, sandyford",d18,Dublin,725000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2013.0,0.032829940906106365,Summer,Leinster,238.21,19258.0,d18
2016-01-03 00:00:00,"16 convent hill crescent, ballina, co mayo",,Mayo,71000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2016.0,0.3968253968253968,Winter,Connaught,298.73,35037.0,
2018-11-26 00:00:00,"32 st brendan's place, killarney, co kerry",,Kerry,190000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2018.0,0.3703703703703704,Autumn,Munster,384.85,Unkown,
2018-06-11 00:00:00,"14 hophill vale, tullamore, offaly",,Offaly,165000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2018.0,0.9174311926605505,Summer,Leinster,384.85,Unkown,
2020-06-03 00:00:00,"new lane, post office sq, passage east",,Waterford,85000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2020.0,0.4291845493562232,Summer,Munster,425.89,Unkown,
2015-02-06 00:00:00,"30 dun na coiribe, headford rd, galway",,Galway,172000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2015.0,0.20533880903490762,Winter,Connaught,291.46,32236.0,
2015-06-23 00:00:00,"derrygool, skibbereen, co cork",,Cork,140000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2015.0,0.0946969696969697,Summer,Munster,291.46,32236.0,
2016-04-19 00:00:00,"125 leslies arch, old quarter, ballincollig",,Cork,136563.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,4.0,2016.0,0.0946969696969697,Spring,Munster,298.73,35037.0,
2018-08-16 00:00:00,"51 waterville row, waterville, d15",d15,Dublin,250000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2018.0,0.032829940906106365,Summer,Leinster,384.85,Unkown,d15
2010-11-25 00:00:00,"arus vianney, ard mhuire, ballinasloe",,Galway,300000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2010.0,0.20533880903490762,Autumn,Connaught,221.66,20021.0,
2020-01-21 00:00:00,"apt 7, new building, bective sq",,Meath,173830.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2020.0,0.25316455696202533,Winter,Leinster,425.89,Unkown,
2014-10-09 00:00:00,"6 glenkeen park, fairgreen, portlaoise",,Laois,85000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2014.0,0.6578947368421052,Autumn,Leinster,258.63,31897.0,
2018-07-03 00:00:00,"29 beechfield meadows, castaheaney, d15",d15,Dublin,338500.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2018.0,0.032829940906106365,Summer,Leinster,384.85,Unkown,d15
2021-09-09 00:00:00,"the priests house, sruthan, an chearthu rua",,Galway,131000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2021.0,0.20533880903490762,Autumn,Connaught,440.0,Unkown,
2013-12-19 00:00:00,"57 parkmore dr, terenure, d6w",,Dublin,515000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2013.0,0.032829940906106365,Winter,Leinster,238.21,19258.0,d6
2017-06-10 00:00:00,"32 moorehall close, ardee, louth",,Louth,270000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2017.0,0.37174721189591076,Summer,Leinster,334.6,Unkown,
2013-06-14 00:00:00,"56 cruachan, abbeyside, dungarvan",,Waterford,120000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2013.0,0.4291845493562232,Summer,Munster,238.21,19258.0,
2013-05-24 00:00:00,"unit no. 4 the terrace, carrickmines manor, glenamuck road",d18,Dublin,265000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,5.0,2013.0,0.032829940906106365,Spring,Leinster,238.21,19258.0,d18
2020-09-17 00:00:00,"114 ennafort rd, raheny, d5",d5,Dublin,465000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2020.0,0.032829940906106365,Autumn,Leinster,425.89,Unkown,d5
2016-01-06 00:00:00,"4 st brigids close, killester, d5",d5,Dublin,376000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2016.0,0.032829940906106365,Winter,Leinster,298.73,35037.0,d5
2014-08-22 00:00:00,"number 18, the crofton, georges place  dun laoghaire",,Dublin,433480.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,8.0,2014.0,0.032829940906106365,Summer,Leinster,258.63,31897.0,
2016-09-12 00:00:00,"treesend, ahakista, gorteanish",,Cork,195000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2016.0,0.0946969696969697,Autumn,Munster,298.73,35037.0,
2019-07-10 00:00:00,"5 purbeck, 77 monkstown road, monkstown",,Dublin,1013215.86,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,7.0,2019.0,0.032829940906106365,Summer,Leinster,399.12,Unkown,
2018-01-31 00:00:00,"skehanakilla, castletownroche, mallow",,Cork,92000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2018.0,0.0946969696969697,Winter,Munster,384.85,Unkown,
2014-12-05 00:00:00,"rushin, mountrath",,Laois,22000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2014.0,0.6578947368421052,Winter,Leinster,258.63,31897.0,
2012-12-21 00:00:00,"44 conquerhill road, clontarf",,Dublin,240000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2012.0,0.032829940906106365,Winter,Leinster,225.51,17769.0,
2011-06-15 00:00:00,"9  galtrim road, bray",,Wicklow,526250.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2011.0,0.32573289902280134,Summer,Leinster,238.66,12834.0,
2015-04-03 00:00:00,"2 beau park terrace, clongriffin, d13",d13,Dublin,185000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2015.0,0.032829940906106365,Spring,Leinster,291.46,32236.0,d13
2017-10-03 00:00:00,"105 evanwood, golf links road, castletroy",,Limerick,184581.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,10.0,2017.0,0.29411764705882354,Autumn,Munster,334.6,Unkown,
2017-03-10 00:00:00,"13 st kierans terrace, abbey rd, athlone",,Westmeath,92000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2017.0,0.5882352941176471,Spring,Leinster,334.6,Unkown,
2019-02-22 00:00:00,"16 all hallows sq, drumcondra, d9",d9,Dublin,455000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2019.0,0.032829940906106365,Winter,Leinster,399.12,Unkown,d9
2014-01-08 00:00:00,"st margaret's, dublin road, skerries",,Dublin,425000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2014.0,0.032829940906106365,Winter,Leinster,258.63,31897.0,
2018-02-05 00:00:00,"3a aideen place, kimmage",d6w,Dublin,401828.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2.0,2018.0,0.032829940906106365,Winter,Leinster,384.85,Unkown,d6w
2012-12-20 00:00:00,"35 abbeylands, duleek",,Meath,136500.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2012.0,0.25316455696202533,Winter,Leinster,225.51,17769.0,
