Date of Sale (yyyy/mm/dd),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,Month,Year
2019-07-26,"11 Sprinvale Heights, Tubbercurry, Co. Sligo",None,Sligo,105000.0,No,Yes,New Dwelling house /Apartment,None,7,2019
2011-11-24,"418 Clontarf Road, Clontarf, Dublin 3",Dublin 3,Dublin,730000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2011
2012-02-04,"45 Forest Boulevard, Rivervalley, Swords",None,Dublin,125000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2012
2020-03-30,"18 The Hazels, Ballinahinch Wood, Ashford",None,Wicklow,299558.0,No,Yes,New Dwelling house /Apartment,None,3,2020
2019-07-10,"11 CHERRY HOUSE, MESPIL HOUSE FLATS ESTATE, SUSSEX RD DUBLIN 4",Dublin 4,Dublin,310000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2019
2014-08-14,"85 WESTLAND SQ, PEARSE ST, DUBLIN 2",Dublin 2,Dublin,346000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2014
2011-03-30,"308 Colehill, Newtowncunningham",None,Donegal,40000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2011
2015-11-19,"15 BIRCH LAWN, JOHNSTOWN WOOD, JOHNSTOWN NAVAN",None,Meath,190000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2015
2021-11-08,"CLOONFREE, STROKESTOWN, CO ROSCOMMON",None,Roscommon,175000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2021
2020-12-21,"20 CASTLELYON, MAIN ST, DUBLIN",Dublin 11,Dublin,229426.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2020
2017-09-14,"38 Cois Carraig, Clarina, County Limerick",None,Limerick,150837.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,9,2017
2020-07-14,"13 Oak Park Drive, Naas, CO Kildare",None,Dublin,317180.62,No,Yes,New Dwelling house /Apartment,None,7,2020
2018-12-21,"Apartment 21, Ard Phiarais, Block 1",None,Waterford,148213.0,No,Yes,New Dwelling house /Apartment,None,12,2018
2018-09-19,"22 St Edmund's Grove  St Edmund's, St Loman's Road  Palmerstown, Dublin 20",None,Dublin,415000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,9,2018
2018-12-12,"124 Browneshill Wood, Browneshill Road",None,Carlow,233500.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,12,2018
2015-08-10,"20 THE GLEBE, LOUISBURGH, MAYO",None,Mayo,84000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2015
2013-04-11,"4 Glencairn Grove, Leopardstown",Dublin 18,Dublin,320000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2013
2015-11-06,"50 PINEWOOD GREEN AVE, BALBRIGGAN, DUBLIN",None,Dublin,131500.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2015
2018-11-15,"42 Orwell Hall, Block C Marianella, Rathgar",Dublin 6,Dublin,528634.36,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,11,2018
2015-07-26,"74 THE GLADE, RAHEEN, ATHENRY",None,Galway,85000.0,Yes,No,Second-Hand Dwelling house /Apartment,None,7,2015
2013-01-17,"Waterstown, Glasson, Athlone",None,Westmeath,144500.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2013
2017-05-30,"38 THE SQUARE HAZELHATCH PARK, CELBRIDGE, KILDARE",None,Kildare,200000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2017
2015-09-01,"150 Castlemoyne, Balgriffin, Dublin 13",None,Dublin,461525.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,9,2015
2015-12-11,"BLACKSTAFF, TATTYBOYS INNISKEEN, MONAGHAN",None,Monaghan,160000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2015
2016-04-20,"IVY HOUSE, MAIN ST, FOYNES",None,Limerick,218000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2016
2019-07-01,"15 LORD EDWARD STREET, BALLINA, COUNTY MAYO",None,Mayo,45000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2019
2021-10-20,"4 HILLVIEW CRESCENT, SEAFIELD GOLF AND COUNTRY CLUB, BALLYMONEY",None,Wexford,250000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2021
2013-04-18,"Ballyroe, Enniscorthy",None,Wexford,52000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2013
2021-01-10,"42A ASHTON PARK, MONKSTOWN, DUBLIN",None,Dublin,920000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2021
2014-09-18,"9 NUNS ISLAND, GALWAY, CO GALWAY",None,Galway,255000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2014
2013-02-20,"Killytogher, Crosserlough",None,Cavan,109000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2013
2020-10-20,"7 Dun Cairn, Donacarney",None,Meath,458150.0,No,Yes,New Dwelling house /Apartment,None,10,2020
2017-08-02,"41 HARBOUR COURT, GEORGES PLACE, DUN LAOGHAIRE",None,Dublin,230000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2017
2012-06-13,"Lehery, Lanesboro",None,Longford,135000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2012
2019-05-14,"14 DAVIN PARK, MOUNTMELLICK, COUNTY LAOIS",None,Laois,123000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2019
2015-02-18,"83 WESTHAVEN, BLANCHARDSTOWN, DUBLIN 15",Dublin 15,Dublin,123000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2015
2010-02-25,"NO.19 KNOCKANALLY VILLAGE, DONADEA",None,Kildare,132158.59,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,2,2010
2016-02-03,"Apt 2  Block G, Newtownmountkennedy Town Centre, Main Street  Newtownmountkennedy",None,Wicklow,197000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2016
2012-06-28,"20 St Catherine's Green, Rush",None,Dublin,68750.0,Yes,No,Second-Hand Dwelling house /Apartment,None,6,2012
2010-12-22,"27 Roaches Tce., Ballina",None,Mayo,14000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2010
2019-05-29,"DERRYCONNELL, SCHULL, CORK",None,Cork,115000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2019
2017-02-20,"32 LOWER MAIN STREET, BUNCRANN, CO DONEGAL",None,Donegal,65000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2017
2013-04-09,"17 Oakfield, Oranmore",None,Galway,158000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2013
2017-07-28,"4 BLACKCASTLE EST, NAVAN, MEATH",None,Meath,180000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2017
2019-05-09,"13 BRACKLONE ST, PORTARLINGTON, LAOIS",None,Laois,107000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2019
2016-05-04,"8 CANNON COURT, MOUNTCHARLES, DONEGAL",None,Donegal,100000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2016
2019-02-08,"CLONIN HILL, CLONINCURRAGH, MOUNTRATH",None,Laois,175000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2019
2018-05-28,"51 CASTLE MANOR, RACECOURSE ROAD, ROSCOMMON",None,Roscommon,207048.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,5,2018
2020-12-17,"ROSEBUD COTTAGE, GORTNACLASSAGH, CONG",None,Galway,145000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2020
2021-09-29,"BELVELLY, COBH, CORK",None,Cork,315000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2021
2016-07-13,"NO 1 CASTLESIZE, SALLINS, CO KILDARE",None,Kildare,190000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2016
2016-05-12,"3 THE BRACKEN, CORK RD, NEWCASTLEWEST",None,Cork,170000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2016
2019-07-03,"5 ORMOND HOUSE, LYREEN MANOR, MAYNOOTH",None,Kildare,250000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2019
2011-08-18,"10 abbeywood crescent, lucan, co dublin",None,Dublin,255000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2011
2019-07-23,"THATCH COTTAGE, CRUSHOA, KINVARA",None,Galway,137000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2019
2019-11-12,"189 COMPASS BUILDING, SEABOURNE VIEW, CHARLESLAND",None,Wicklow,225000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2019
2021-03-05,"7C SHANTALLA PLACE, SHANTALLA, GALWAY",None,Galway,85000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2021
2017-02-15,"5 BROOKLAWN AVE, NEWTOWNPARK AVE, BLACKROCK",None,Dublin,395000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2017
2014-09-29,"1 The View, Dunboyne Castle, Dunboyne",None,Meath,400000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2014
2012-02-03,"15 old farm, carpenterstown",Dublin 15,Dublin,98000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2012
2017-05-19,"107 ABBERLEY SQUARE, BELGARD ROAD, TALLAGHT",None,Dublin,216000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2017
2021-03-18,"30 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,286343.61,No,No,Second-Hand Dwelling house /Apartment,None,3,2021
2014-05-29,"22 ROCKFIELD SQ, MAYNOOTH, KILDARE",None,Kildare,362000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2014
2015-01-09,"7 MICHAEL FITZGERALD RD, TOGHER, CORK",None,Cork,188000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2015
2012-06-22,"Devon Cottage, Delgany Road, Greystones",None,Wicklow,176250.0,Yes,No,Second-Hand Dwelling house /Apartment,None,6,2012
2019-09-07,"10 SILKEN PARK DRIVE, OLD NAAS ROAD, KINGSWOOD",Dublin 22,Dublin,305000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2019
2015-08-05,"22 INISH FALLON PARADE, PHIBSBOROUGH, DUBLIN 7",None,Dublin,227000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2015
2015-08-19,"63 LOWER LEESON ST, DUBLIN 2, DUBLIN",Dublin 15,Dublin,780000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2015
2015-02-13,"No.49 Brandon Square, Waterville Snugnorough Road, Blanchardstown",Dublin 15,Dublin,271365.64,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2,2015
2012-05-22,"100, Cois Cairn, Old Connaught Ave Bray",None,Dublin,84100.0,Yes,No,Second-Hand Dwelling house /Apartment,None,5,2012
2015-04-15,"KINCON, BALLINA, CO MAYO",None,Mayo,51000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2015
2020-03-19,"COLEHILL, KINNEGAD, MEATH",None,Meath,180000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2020
2016-03-02,"27 WHITESTOWN AVE, BLANCHARDSTOWN, DUBLIN 15",Dublin 15,Dublin,164000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2016
2013-03-28,"8 Brabazon Hall, Termonfeckin",None,Louth,193832.59,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,3,2013
2015-11-09,"Apartment 20, Temple Place, Grenville Street",Dublin 1,Dublin,140000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2015
2015-01-27,"MONDONEY, LOWER PEARSE RD, SLIGO",None,Sligo,45500.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2015
2018-12-21,"25 College View, Westport Road, Castlebar",None,Mayo,205000.0,No,Yes,New Dwelling house /Apartment,None,12,2018
2019-01-14,"BACK ROAD, PULLOUGH, CO. OFFALY",None,Offaly,115000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2019
2019-01-18,"41 Eustace Court, Cualanor, Upper Glenageary",None,Dublin,471365.0,No,Yes,New Dwelling house /Apartment,None,1,2019
2013-12-23,"33 SUMMERHILL, STRADBALLY ROAD, PORTLAOISE",None,Laois,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2013
2019-08-19,"67 MALAHIDE MARINA VILLAGE, MALAHIDE, DUBLIN",None,Dublin,405000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2019
2012-08-31,"13 Highland Grove, The Park, Cabinteely",None,Dublin,530000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2012
2017-09-26,"APT 8 SON AMAR, TOGHER ROAD, TOGHER",None,Cork,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2017
2019-05-07,"DOCTORS RD, BALLYHAUNIS, MAYO",None,Mayo,162000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2019
2016-05-26,"107 ALLENVIEW HEIGHTS, NEWBRIDGE, COUNTY KILDARE",None,Kildare,146500.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2016
2015-02-24,"1 POYNTZ LANE, KILKENNY, KILKENNY",None,Kilkenny,57000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2015
2017-01-19,"88 WATERMILL, BETTYGLEN, RAHENY DUBLIN 5",Dublin 5,Dublin,401000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2017
2014-07-29,"59 Craddockstown Way, Naas",None,Kildare,251000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2014
2011-11-28,"4 liffey lawns, lucan",None,Dublin,145000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2011
2014-03-25,"3 BOROIMHE BICCHES, SWORDS, DUBLIN",None,Dublin,194000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2014
2016-11-17,"2 LEAMONAGHAN, BALLYCUMBER, OFFALY",None,Offaly,65000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2016
2017-09-01,"2 STATION COTTAGE, CORTOBER, CARRICK ON SHANNON",None,Roscommon,31500.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2017
2016-04-20,"BANK PLACE, DUBLIN RD, MITCHELSTOWN",None,Cork,63000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2016
2017-07-09,"30 KILLININNY COURT, BALLYCULLEN AVE, FIRHOUSE DUBLIN 24",Dublin 24,Dublin,216000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2017
2015-05-02,"25 DUN LIA, LOUGHTAGALA, THURLES",None,Tipperary,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2015
2015-12-23,"37 Erkindale Drive, Durrow",None,Laois,120000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2015
2013-11-15,"26 SHANDON ST, DUNGARVAN",None,Waterford,37000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2013
2017-11-24,"APT 318 AN SEAN MHUILEANN, NORTH CIRCULAR RD, TRALEE",None,Kerry,65000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2017
2020-07-20,"23 BLACK MILL ST, KILKENNY, KILKENNY",None,Kilkenny,120000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2020
2011-12-21,"23 ROCKVIEW TERRACE, DONERAILE",None,Cork,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2011
2014-10-11,"45 CARRIGWELL, CARRIGNAVAR, CORK",None,Cork,289000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2014
2020-05-22,"27 CLONDARRIG COURT, BELLINGHAM, PORTLAOISE",None,Laois,162996.0,No,Yes,New Dwelling house /Apartment,None,5,2020
2013-09-01,"Market Street, Ballyshannon",None,Donegal,45000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2013
2010-01-29,"Convent Road, Roscommon",None,Roscommon,121000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2010
2010-02-15,"Carrig, Ballydavid",None,Kerry,40167.0,Yes,No,Second-Hand Dwelling house /Apartment,None,2,2010
2018-06-15,"408 SEAN MHUILEANN, TRALEE, KERRY",None,Kerry,72500.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2018
2020-06-16,"15 The Downs, Moyglare Hall, Moyglare Road",None,Kildare,502203.0,No,Yes,New Dwelling house /Apartment,None,6,2020
2010-05-31,"1 Park Row, Magdalene Street, Drogheda",None,Louth,99000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2010
2015-09-22,"Apartment 144 Acha Bhile Apartments, Lahinch Road, Ennis",None,Clare,43250.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,9,2015
2020-11-02,"81 YEATS HALL, COLLEGEFORT, CASTLEKNOCK",Dublin 15,Dublin,261000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2020
2016-09-29,"5 MCDONAGH STREET, NENAGH, COUNTY TIPPERARY",None,Tipperary,50000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2016
2012-07-13,"glencar, letterkenny",None,Donegal,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2012
2010-08-30,"14 Belfry Lawn, Citywest",Dublin 24,Dublin,171806.17,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,8,2010
2018-11-14,"3 BELMONT GARDENS, DONNYBROOK, DUBLIN 4",Dublin 4,Dublin,1522500.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2018
2017-11-16,"FOY'S COTTAGE, LOWER SHORE ROAD, CLAHANE",None,Clare,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2017
2017-07-07,"OLDTOWN, HOSPITAL, COUNTY LIMERICK",None,Limerick,55000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2017
2015-02-16,"FARANPHLURE, TULLOW, COUNTY CARLOW",None,Carlow,90000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2015
2018-01-10,"2 CASTLEVIEW, FENIT, CO KERRY",None,Kerry,100000.0,Yes,No,Second-Hand Dwelling house /Apartment,None,1,2018
2016-04-07,"35 THE RISE, INSE BAY, LAYTOWN",None,Meath,180000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2016
2019-05-11,"APT 44, DISCOVERY BUILDING, ROYAL CANAL PARK DUBLIN 15",Dublin 15,Dublin,237000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2019
2017-12-20,"75 FITZROY AVE, DRUMCONDRA, DUBLIN 3",Dublin 3,Dublin,400000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2017
2015-06-24,"11 LAGANORE, PORTNABLAGH, CO DONEGAL",None,Donegal,92500.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2015
2012-05-18,"Apartment 1A, The Old Presbytery, Killarney",None,Kerry,198238.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,5,2012
2019-01-28,"9 BARRACK CLOSE, CAHERCONLISH, LIMERICK",None,Limerick,117000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2019
2014-07-15,"10 Cecil Street, Limerick City",None,Limerick,151900.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2014
2019-12-09,"TOMNALOSSETT, ENNISCORTHY, WEXFORD",None,Wexford,91000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2019
2017-02-15,"37B DOUGHISKA ROAD, DOUGHISKA ROAD, GALWAY",None,Galway,91000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2017
2020-07-23,"53 ASH GROVE, KILL AVENUE, DUN LAOGHAIRE",None,Dublin,35000.0,Yes,No,Second-Hand Dwelling house /Apartment,None,7,2020
2020-09-25,"38 ARDGILLAN LAWNS, BALBRIGGAN, DUBLIN",None,Dublin,343000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2020
2016-05-24,"8 GRANGE VIEW WALK, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,185000.0,Yes,No,Second-Hand Dwelling house /Apartment,None,5,2016
2017-04-28,"45 THE SQUARE, LARCH HILL, DUBLIN 17",Dublin 17,Dublin,187000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2017
2016-08-25,"APT 120, BLOCK C, CASTLEFORBES SQ DUBLIN 1",Dublin 1,Dublin,355000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2016
2015-08-24,"76 Churchwell Road, Belmayne, Balgriffin",Dublin 13,Dublin,121061.67,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,8,2015
2021-11-17,"5 BALLYOWEN GREEN, LUCAN, CO DUBLIN",None,Dublin,420000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2021
2020-04-12,"11 HUNTERS HILL, GOREY",None,Wexford,237885.46,No,Yes,New Dwelling house /Apartment,None,4,2020
2018-10-12,"6 BRAWNEY CLOSE, ATHLONE, CO. WESTMEATH",None,Westmeath,56070.0,Yes,No,Second-Hand Dwelling house /Apartment,None,10,2018
2019-11-29,"135 HAROLDS CROSS RD, HAROLDS CROSS, DUBLIN 6",None,Dublin,1440000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2019
2021-09-15,"GLENOGRA, MEANUS, CO LIMERICK",None,Limerick,250000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2021
2015-09-29,"11 GARRAI GLAS, COROFIN, GALWAY",None,Galway,175000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2015
2018-12-10,"4 TARA COURT SQ, PROUDSTOWN RD, NAVAN",None,Meath,223500.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2018
2015-06-18,"3 BELARMINE PARK, STEPASIDE, DUBLIN 18",Dublin 18,Dublin,822000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2015
2019-07-05,"10 BLACKROCK AVENUE, EDEN, BLACKROCK",None,Cork,374400.0,No,Yes,New Dwelling house /Apartment,None,7,2019
2011-02-24,"59 Marlmount, blackrock",None,Louth,193832.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2,2011
2017-11-30,"96 SEABOURNE VIEW, THE GLEN GREYSTONES, WICKLOW",None,Wicklow,195000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2017
2021-12-05,"66 Maydenhayes Road, Maydenhayes, Mornington",None,Meath,325991.0,No,Yes,New Dwelling house /Apartment,None,12,2021
2021-10-13,"28 DESMONDS SQ, GREEN ST, CORK",None,Cork,43554.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2021
2019-03-15,"74 SHELBOURNE PARK, SOUTH LOTTS RD, DUBLIN",Dublin 4,Dublin,400000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2019
2019-04-16,"19 BEECHWOOD DR, DUNLEER, LOUTH",None,Louth,160000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2019
2011-07-29,"Ballymacmoy, Killavullen, Mallow",None,Cork,230000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2011
2015-06-03,"14 Bridgefield Place, Curraheen Road, Bishopstown Cork",None,Cork,149779.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,6,2015
2013-07-11,"28 Stocking Wood Green, Stocking Wood, Stocking Avenue  Rathfarnham",Dublin 14,Dublin,299000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2013
2017-02-20,"LISMEELCUNNIN, KANTURK, CORK",None,Cork,220000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2017
2021-08-18,"3 ARDAGH LODGE, PROSPECT WOOD, LONGFORD",None,Longford,67000.0,Yes,No,Second-Hand Dwelling house /Apartment,None,8,2021
2016-07-20,"53 THE PARK, CLONATTIN VILLAGE, CLONATTIN UPPER",None,Wexford,110400.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,7,2016
2019-06-28,"11 LOHUNDA CRESCENT, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,345000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2019
2019-03-10,"42 Diswellstown Drive, Diswellstown, Castleknock",Dublin 15,Dublin,419525.0,No,Yes,New Dwelling house /Apartment,None,3,2019
2016-04-29,"15 Thormanby Hill, Thormanby Road, Howth",None,Dublin,1283185.83,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,4,2016
2016-05-27,"6 ATHGOE DR, SHANKILL, DUBLIN 18",Dublin 18,Dublin,362500.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2016
2016-04-25,"HILLCREST, DUNLICKEY RD, KILKEE",None,Clare,168500.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2016
2020-01-10,"27 THE BENTLEY, LOTT LANE, KILCOOLE",None,Wicklow,350000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2020
